WardID,Exist,DNExist,People,Potholes,Trash,Cars,Buses,Motorbikes,Trucks,NuPhotos,PotholeRatio,PeopleRatio,TrashRatio,CarRatio,BusRatio,TruckRatio,MotorbikeRatio,NuRoads,RoadRatio,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo),Barren Land,Built-up,Cultivated,Forested Land,Forested land,Grassland,Mines & Quarries,Shrubland,Waterbodies,Wetlands,Artificial Waterbodies,Commercial,Consolidated,Extraction Sites,Fallow Lands & Old Fields,Herbaceous Wetlands,Industrial,Karoo & Fynbos Shubland,Natural Grassland,Natural Waterbodies,Natural Wooded Land,Permanent Crops,Planted Forest,Residential,Shrubs,Smallholdings,Surface Infrastructure,Temporary Crops,Transport,Unconsolidated,Urban Vegetation,Village,Waste & Resource Dumps,Woody Wetlands,Province,ANC,DA,MK,EFF,Remaining_Parties,Non Vote (Registered),Non Vote Percentage (Registered),Vote Percentage (Registered),ANC%,DA%,EFF%,MK%,Remaining%,PotholeLag,PeopleLag,TrashLag,CarLag,BusLag,TruckLag,MotorbikeLag,RoadLag,PotholeLagDifference,PeopleLagDifference,TrashLagDifference,CarLagDifference,BusLagDifference,TrucklagDifference,MotorbikeLagDifference,RoadLagDifffference,PeopleCarRatio
19100011,693,10,2,18,8,128,1,7,10,180,0.1,0.011111111111111112,0.044444444444444446,0.7111111111111111,0.005555555555555556,0.05555555555555555,0.03888888888888889,703,0.9857752489331437,0.0,0.0,0.0,0.0,0.0,12.777977231888968,0.0,0.0,0.0,0.0,0.0,0.60845310381198,0.0,0.0,0.0,0.0,0.0,0.0,1.216938298548395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3042329647341394,3.6512128345254595,0.0,5.172133793561789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30425222030989824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129617940032202,0.0,0.6085172822327686,0.9127309873977705,0.0,0.0,0.0,0.0,0.0,0.0,0.30425222030918986,0.0,0.6085365446458744,0.0,0.0,0.0,0.0,0.0,0.0,1.2168869395152537,0.3041944689688363,0.0,0.6085429643106061,0.0,23.12246941382693,0.0,0.0,1.825391402360375,0.30425222030989824,0.0,5.172133793561789,0.0,0.3042329647341394,0.0,12.777977231888968,0.0,0.0,0.0,0.3042329647341394,3.6512128345254595,5.172133793561789,0.30425222030989824,0.0,1.825391402360375,0.0,0.0,3.650866209662741,0.0,0.9127887649550643,0.0,0.0,0.0,0.0,1.52108140848409,0.6085429643106061,0.0,0.0,Western Cape,765,11006,69,531,2914,5338,25.822368421052634,74.17763157894737,5.004906771344456,72.00523388943408,3.4739941118743864,0.45142296368989204,19.06444226365718,0.20024293822743436,0.004399390445902074,0.07264589176733881,0.7085168253126909,0.006964229186451409,0.036461347055662306,0.019878236415704114,0.8995971079099863,-0.10024293822743435,0.006711720665209037,-0.02820144732289436,0.0025942857984202483,-0.001408673630895853,0.019094208499893246,0.019010652473184775,0.08617814102315746,0.015625
19100012,490,1,4,44,10,114,0,14,12,96,0.4583333333333333,0.041666666666666664,0.10416666666666667,1.1875,0.0,0.125,0.14583333333333334,491,0.9979633401221996,0.0,0.0,0.0,0.0,0.0,8.37322125191126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7611449722003446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2835313190852697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7611610354729199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7611610354746922,6.089432871850722,0.0,15.984703089011166,0.0,0.7611610354738061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5223060076750368,31.208518248246953,0.0,0.0,0.0,0.7611610354729199,0.0,2.2835313190852697,0.0,0.0,0.0,8.37322125191126,0.7611449722003446,0.0,0.0,0.0,0.0,2.2835313190852697,0.7611610354729199,0.0,0.0,0.0,0.0,22.835296996335693,0.0,0.0,0.0,0.0,0.0,0.7611610354746922,0.0,0.0,0.0,0.0,Western Cape,538,5949,29,286,2983,7015,41.51378861403716,58.48621138596284,5.498211548288197,60.797138477261115,2.922841083290751,0.2963719979560552,30.485436893203882,0.3257597340930674,0.04173789173789174,0.09822728711617601,0.5810620449509338,0.009742006964229185,0.04072491294713517,0.03899968344412789,0.9259882440275243,0.1325735992402659,-7.12250712250756e-05,0.005939379550490662,0.6064379550490662,-0.009742006964229185,0.08427508705286482,0.10683364988920546,0.07197509609467523,0.03508771929824561
19100013,510,1,14,53,12,73,1,8,6,120,0.44166666666666665,0.11666666666666667,0.1,0.6083333333333333,0.008333333333333333,0.05,0.06666666666666667,511,0.9980430528375733,0.0,0.0,0.0,0.0,0.0,5.587713188338099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5964220551528412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596371492277063,0.0,0.0,0.0,3.99115627937572,0.0,0.0,0.0,0.0,0.0,0.7982615986895675,0.0,0.0,0.0,0.7982447399111793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9911394161181466,2.3948016563517047,0.0,4.789485302721543,0.798211026838168,2.3947848005713492,0.0,0.7982784589697818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.587561471270988,16.763274433790645,0.0,0.0,0.0,0.7982447399111793,0.7982615986895675,3.99115627937572,0.0,1.596371492277063,0.0,5.587713188338099,1.5964220551528412,0.7982615986895675,0.0,1.596371492277063,0.0,3.99115627937572,0.7982447399111793,0.0,0.0,0.0,0.0,11.175561245452547,0.0,0.0,0.0,0.0,0.0,3.9911394161181466,0.0,0.0,0.0,0.0,Western Cape,2437,4221,76,708,1965,8518,47.19113573407202,52.80886426592798,25.90624003401722,44.87084086318699,7.526310194535984,0.8079090039332412,20.888699904326565,0.455902969648595,0.09161959435950962,0.10840061603323714,0.8736377171977651,0.03137471603119052,0.08053201940197703,0.11571984814064389,0.9973487267862954,-0.01423630298192835,0.025047072307157053,-0.008400616033237135,-0.2653043838644318,-0.023041382697857188,-0.03053201940197703,-0.04905318147397722,0.0006943260512779492,0.1917808219178082
19100014,773,243,5,23,8,66,3,2,19,139,0.16546762589928057,0.03597122302158273,0.05755395683453238,0.4748201438848921,0.02158273381294964,0.1366906474820144,0.014388489208633094,1016,0.7608267716535433,0.19645030915438322,0.09829158349160118,0.3929960194758531,0.0,0.0,1.5721502949679018,0.0,0.0,5.795518554548197,1.178753877914321,0.0,0.6876258976201032,0.0,0.0,4.420204556285708,0.0,0.0,0.0,1.669993681616033,0.29476673529286296,0.0,0.0,0.0,0.0,2.849504531549657,0.39296699285827735,0.0,0.2947128133105207,0.4912772129790376,8.744733523056102,0.0,11.200530714787432,0.0,0.0,0.0,0.0,0.4913665203773103,1.081224051638142,0.0,0.39317465048961003,0.0,0.6879455576036665,0.0,0.0,0.09822722619875406,0.0,0.0,0.09820857498047837,0.0,0.9824714388540982,2.8493822195981897,0.0,3.9298881259265395,1.2772695380905725,0.0,0.0,0.09825834470392603,0.0,0.0,0.0,0.09825004238281973,0.0,2.8488219248894335,0.09822515310481263,0.0,0.0,0.09828742606030273,0.0,0.0,0.09822100746924015,0.09822100746935448,0.0982396686265978,0.6876631963637045,1.2772381741469612,22.499324046649193,13.45819463524184,0.0,3.7328694581912383,0.6879455576036665,1.9657652225050624,11.200530714787432,0.7859651383205916,0.7859900262895583,0.6877379121218375,1.5721502949679018,0.29476673529286296,1.081224051638142,3.2424715244079345,0.7859900262895583,8.744733523056102,11.200530714787432,0.6879455576036665,0.09822722619875406,2.357619579236136,4.420204556285708,1.375249878955102,8.154798228319228,0.0,3.0452971203770662,0.39317465048961003,5.795518554548197,0.0,0.9824714388540982,0.19644201493859464,0.7859028649903024,0.4913665203773103,0.0,Western Cape,1281,8099,55,576,2535,8223,39.438848920863315,60.561151079136685,10.210425633668102,64.55443966204368,4.591104734576758,0.43838673680854456,20.20564323290292,0.29207654679352796,0.01863274740633231,0.12831935709294198,0.6131739504381014,0.004945438907703059,0.04127022523248938,0.061441702951136906,0.8303313465263454,-0.12660892089424738,0.017338475615250423,-0.0707654002584096,-0.13835380655320934,0.016637294905246583,0.09542042224952502,-0.04705321374250381,-0.06950457487280215,0.07575757575757576
19100015,862,348,8,3,5,76,0,5,0,201,0.014925373134328358,0.03980099502487562,0.024875621890547265,0.3781094527363184,0.0,0.0,0.024875621890547265,1210,0.7123966942148761,0.3338178986445838,0.0,0.0,0.0,0.0,4.507144905746992,0.6676251736678007,0.0,0.6676676251241467,0.3338143579608339,0.0,3.1714026894860927,0.8345252777199691,0.0,0.3338320444189238,0.0,0.0,0.0,2.670620984633656,0.0,0.0,0.0,0.0,0.0,0.16691779019522557,0.3338320425345511,0.0,0.0,0.0,0.5007427573304335,0.0,2.169839330352728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6675968915379588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.335505123617043,0.8345606528326509,7.511371378447157,15.523471494419914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346172726810452,0.5007569219504441,0.0,0.0,0.0,0.0,0.0,0.6677985836375488,0.6677915088689648,0.0,0.5007392288967858,0.0,33.38449982842898,3.004399953660617,0.0,6.175838032080582,0.6675968915379588,0.0,2.169839330352728,0.3338178986445838,0.0,0.3338178986445838,4.507144905746992,0.0,0.0,0.5007498327297767,0.0,0.5007427573304335,2.169839330352728,0.6675968915379588,0.0,5.842023674119749,1.168357322138893,0.3338143579608339,25.204908649316767,0.0,1.3353741946314892,0.0,1.3352927987919474,0.0,0.0,1.3355900925065138,0.5007392288967858,0.0,0.0,Western Cape,123,13691,18,45,1337,5088,24.943621923718013,75.05637807628199,0.808465886683318,89.98948337057972,0.2957802024451164,0.11831208097804653,8.78795845931379,0.32404504818297925,0.06894561377319998,0.08433762916521537,0.7806272909721187,0.032736229287953424,0.08559652352755802,0.07340896651241478,0.891188906295835,-0.3091196750486509,-0.029144618748324358,-0.059462007274668105,-0.4025178382358003,-0.032736229287953424,-0.08559652352755802,-0.04853334462186752,-0.17879221208095897,0.10526315789473684
19100016,779,144,11,35,14,111,3,8,14,175,0.2,0.06285714285714286,0.08,0.6342857142857142,0.017142857142857144,0.08,0.045714285714285714,923,0.8439869989165764,0.0,0.0,0.0,0.0,0.0,4.134681400341746,0.0,0.0,0.0,0.551286572407711,0.0,0.2756345349971179,0.0,0.0,0.0,0.0,0.0,0.0,3.5835056981566926,0.827002807800494,0.0,0.0,0.0,0.0,1.3783068779636691,0.0,0.0,1.3783594100798702,1.6539764245290982,2.4809792312882464,0.0,4.686038002095469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551304078969409,0.0,0.0,0.27568705934479926,0.0,0.0,0.0,0.0,0.8270144814334068,9.095560545452612,0.0,3.032044084482554,0.5512690705080943,1.653848064310545,0.0,1.102555647056766,0.8269444453440603,0.2756287015462753,0.0,0.0,0.0,1.3782485222383445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27562870154659613,1.654017289233901,24.807388414115838,1.3783068779636691,0.0,4.410426805561522,0.551304078969409,0.0,4.686038002095469,0.27568705934479926,3.0323358346089684,0.0,4.134681400341746,0.827002807800494,0.0,1.3783068779636691,3.0323358346089684,2.4809792312882464,4.686038002095469,0.551304078969409,0.27568705934479926,3.8591402331538105,0.0,0.551286572407711,16.262221857154632,0.0,1.3782485222383445,0.0,0.0,0.2756287015462753,0.8270144814334068,0.0,0.27562870154659613,0.0,0.0,Western Cape,1873,5190,158,861,3194,7772,40.62091674070977,59.37908325929023,16.61050017736786,46.026959914863426,7.635686413621852,1.4012061014544164,28.325647392692442,0.5560899918414558,0.08852278712395824,0.07702853425039502,0.47519905815286423,0.02549545083702533,0.01974832440024372,0.1212602369076019,0.814599925333435,-0.3560899918414558,-0.025665644266815377,0.0029714657496049818,0.15908665613285,-0.008352593694168187,0.06025167559975628,-0.0755459511933162,0.02938707358314141,0.0990990990990991
19100017,672,17,6,34,6,99,1,13,1,159,0.2138364779874214,0.03773584905660377,0.03773584905660377,0.6226415094339622,0.006289308176100629,0.006289308176100629,0.08176100628930817,689,0.9753265602322206,0.0,0.0,0.0,0.0,0.0,7.108772951547428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2213741011224384,1.7772402395286278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.554085834267844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44428421446456856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888690605755702,13.77275441305171,0.0,6.220072981579287,1.3328338732612854,0.0,0.0,0.44425603174557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44432180309636127,2.6659308452843296,29.32301205428164,0.0,0.0,2.2213741011224384,0.44428421446456856,0.0,3.554085834267844,0.0,0.0,0.0,7.108772951547428,1.7772402395286278,0.0,0.0,0.0,0.0,3.554085834267844,0.44428421446456856,0.0,2.2213741011224384,0.0,0.0,21.76991729963785,0.0,0.0,0.0,0.0,0.0,0.888690605755702,0.0,0.44432180309636127,0.0,0.0,Western Cape,2189,7212,66,435,3008,5830,31.007339644718645,68.99266035528136,16.955848179705654,55.86367157242448,3.369481022463207,0.5112316034082106,23.299767621998452,0.3264137688795223,0.08351823975111645,0.1259378292939937,0.7879564955592352,0.010280495759947815,0.0595960660344222,0.05457775101610718,0.7006156875080092,-0.11257729089210089,-0.04578239069451268,-0.08820198023738993,-0.16531498612527296,-0.003991187583847186,-0.05330675785832157,0.027183255273200993,0.27471087272421146,0.06060606060606061
19100018,142,1,0,11,1,13,0,5,2,35,0.3142857142857143,0.0,0.02857142857142857,0.37142857142857144,0.0,0.05714285714285714,0.14285714285714285,143,0.993006993006993,0.0,0.0,0.0,0.0,0.0,8.302809892052938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.660414432473958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98177026052088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30249369858279,0.0,9.962908115421621,1.6605198157288412,1.6606603704254386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.889391892211627,0.0,0.0,1.660414432473958,0.0,0.0,4.98177026052088,0.0,0.0,0.0,8.302809892052938,0.0,0.0,0.0,0.0,0.0,4.98177026052088,0.0,0.0,1.660414432473958,0.0,0.0,21.58658200015869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western Cape,5261,301,199,1890,676,7731,47.58416938511726,52.41583061488275,63.18001681277771,3.614747207877987,22.697249909931546,2.389816260357872,8.118169809054882,0.6118370214260626,0.07093782929399368,0.06217070600632244,0.5540990516332981,0.09267298911134529,0.03933965577801194,0.08339304531085352,0.7972011520297962,-0.2975513071403483,-0.07093782929399368,-0.03359927743489387,-0.18267048020472665,-0.09267298911134529,0.0178032013648452,0.05946409754628933,0.19580584097719678,0.07692307692307693
19100019,694,109,1,28,17,49,1,3,7,117,0.23931623931623933,0.008547008547008548,0.1452991452991453,0.4188034188034188,0.008547008547008548,0.05982905982905983,0.02564102564102564,803,0.8642590286425903,0.7718407898400513,0.0,0.0,0.0,0.0,4.24456198740086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9293901282622832,0.0,0.0,0.0,0.0,0.0,2.315220754912248,1.5434940918575244,0.7717511210645741,2.7011656183434125,2.7010270762302686,1.9292596394655084,0.0,5.015913853558934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716859363488457,9.645890964294445,0.0,8.8743109378932,1.1575982124913837,0.38579817032846847,0.0,0.38578188644851313,0.0,0.0,0.0,0.7716289142066984,0.0,2.3148785995881838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858633347787907,0.7716859363488457,30.095572646896052,4.630465967834346,0.0,1.9293901282622832,0.0,0.0,5.015913853558934,0.7718407898400513,5.402192694573681,0.7718407898400513,4.24456198740086,0.0,0.0,4.630465967834346,5.402192694573681,1.9292596394655084,5.015913853558934,0.0,0.0,1.9293901282622832,0.0,0.0,20.44938017145601,0.0,3.0865075137948823,0.0,0.0,0.0,0.7716859363488457,0.0,0.3858633347787907,0.0,0.0,Western Cape,2393,5692,131,981,3002,8850,41.76695455189014,58.23304544810986,19.61636199688499,46.65956225920158,8.041642757603082,1.0738585129928682,24.608574473317486,0.4420765027322404,0.08556466302367942,0.11177140255009106,0.8554417122040072,0.019171220400728595,0.07472677595628414,0.08176229508196721,0.9986687976532577,-0.2027602634160011,-0.07701765447667087,0.03352774274905425,-0.4366382934005884,-0.010624211853720048,-0.014897716127224313,-0.05612126944094157,-0.13440976901066737,0.02040816326530612
19100020,408,0,6,26,8,47,3,2,3,61,0.4262295081967213,0.09836065573770492,0.13114754098360656,0.7704918032786885,0.04918032786885246,0.04918032786885246,0.03278688524590164,408,1.0,0.0,0.0,0.0,0.0,0.0,7.378552905082129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4756606946214177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4756918708468798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.902642792307964,0.0,1.4756295211485637,0.0,1.475598350463098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9514461024594985,0.0,1.4756918708468798,0.0,0.0,0.0,0.0,20.659561542308133,0.0,0.0,1.4756606946214177,0.0,0.0,1.4756918708468798,0.0,0.0,0.0,7.378552905082129,0.0,0.0,0.0,0.0,0.0,1.4756918708468798,0.0,0.0,1.4756606946214177,0.0,0.0,8.853870663919626,0.0,0.0,0.0,0.0,0.0,0.0,4.427137973306378,0.0,0.0,0.0,Western Cape,1934,3714,108,643,1385,7499,48.57494494105454,51.42505505894546,24.84583761562179,47.71325796505653,8.26053442959918,1.3874614594039054,17.792908530318602,0.4511280542179419,0.12616075144165032,0.10562392247785506,0.6406827774805303,0.02834106176802806,0.08675762439807383,0.11014802924915285,0.9792709313442419,-0.024898546021220602,-0.0278000957039454,0.025523618505751508,0.12980902579815823,0.0208392661008244,-0.03757729652922137,-0.0773611440032512,0.020729068655758076,0.1276595744680851
19100021,745,40,8,7,10,116,2,3,2,201,0.03482587064676617,0.03980099502487562,0.04975124378109453,0.5771144278606966,0.009950248756218905,0.009950248756218905,0.014925373134328358,785,0.9490445859872612,0.0,0.0,0.0,0.0,0.0,5.092222295949691,0.0,0.0,0.0,0.0,0.0,0.5991024258995168,0.0,0.0,0.0,0.0,0.0,0.0,2.6956362909942735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29947874126687957,0.5989700782531433,0.299566958289293,0.0,2.3962079683924866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985181527578268,1.198280445103291,2.6959450900167345,13.179364283418726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995984909581734,1.7972946707833608,0.0,0.5990834844666089,0.0,26.059873871743704,0.0,0.0,3.2947387168937903,0.0,0.0,2.3962079683924866,0.0,0.8984488195200229,0.0,5.092222295949691,0.0,0.0,0.0,0.8984488195200229,0.299566958289293,2.3962079683924866,0.0,0.0,3.2947387168937903,0.0,0.0,17.972107971296577,0.0,0.0,0.0,0.0,0.0,0.0,2.0968931617415345,0.5990834844666089,0.0,0.0,Western Cape,165,12945,16,116,1274,3373,18.82569626611598,81.17430373388402,1.136676770460182,89.17745935519427,0.7991182143841279,0.11022320198401765,8.776522457977403,0.06006291992559159,0.03360738535520059,0.029542843525365372,0.7268514072509079,0.006146163449534236,0.015536135386322652,0.024004004965303343,0.8394096120334745,-0.02523704927882542,0.006193609669675033,0.020208400255729158,-0.14973697939021136,0.0038040853066846694,-0.005585886630103747,-0.009078631830974985,0.10963497395378663,0.06896551724137931
19100022,454,83,2,15,11,67,0,1,3,97,0.15463917525773196,0.020618556701030927,0.1134020618556701,0.6907216494845361,0.0,0.030927835051546393,0.010309278350515464,537,0.845437616387337,0.0,0.0,0.0,0.0,0.0,4.822242946511971,0.0,0.0,0.0,0.4018829052681432,0.0,0.2009181189519363,0.0,0.0,0.0,0.0,0.0,0.0,3.617026878962716,1.0047815936552862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40183199740706566,0.0,9.645105277854805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018871793061306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625478344749259,0.0,6.028443314799936,1.6075062296933866,0.8036809590750071,0.0,1.4064395590746661,0.6027204294591967,0.6027543572371937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047815936552862,21.901098138007683,0.0,0.0,4.219827903182796,0.4018871793061306,0.0,9.645105277854805,0.0,0.0,0.0,4.822242946511971,1.0047815936552862,0.0,0.0,0.0,0.40183199740706566,9.645105277854805,0.4018871793061306,0.0,3.8179449979146525,0.0,0.4018829052681432,16.074268836851452,0.0,0.0,0.0,0.0,0.6027543572371937,0.0,0.0,0.0,0.0,0.0,Western Cape,897,6404,192,1021,2464,7161,39.29002523867003,60.70997476132997,8.17088722900346,58.334851521224266,9.300419019857898,1.748952450355256,22.44488977955912,0.43452380952380953,0.08862433862433862,0.09047619047619049,0.653042328042328,0.024470899470899466,0.08280423280423281,0.06878306878306878,0.9289383533930061,-0.27988463426607757,-0.0680057819233077,0.022925871379479615,0.03767932144220809,-0.024470899470899466,-0.05187639775268642,-0.05847379043255332,-0.08350073700566907,0.029850746268656716
19100023,1254,448,7,20,6,156,5,11,16,200,0.1,0.035,0.03,0.78,0.025,0.08,0.055,1702,0.736780258519389,0.02733202195100582,0.0,0.0,0.10920390044654729,0.0,1.0380391186208655,0.0,0.0,9.995157180787537,0.13664062373888275,0.0,0.08194054698888825,0.0,0.0,0.0,0.0,0.0,0.0,2.5954511354636325,0.24597500517823606,0.0,0.0,0.027296551943402116,0.13652107220653514,8.38496001488006,0.19113870279274978,0.5461155019815176,0.5463331196372011,1.3110297588593254,0.3277821576246745,0.38256401688248537,4.560999103953184,0.0,0.0,0.0,0.0,0.7650346413354182,0.19109818147952562,0.0,0.027323422575223973,0.0,0.5463175202272943,0.0,0.0,0.0,0.0,0.0273199860315228,0.0,0.02730283076213898,0.4918176993727648,1.994656233175622,0.0,3.223650434171947,0.4371491166959101,0.0,0.0,0.16387306505864485,0.0,0.2457929528934078,0.0,0.02731884092395332,0.0,1.174692435983904,0.05464283826611485,0.0,0.0,0.6281679921490355,0.027313690457130838,0.0,0.16390333443607233,0.32779348952615045,0.08192912043603198,0.2730838006559727,0.874316591029071,9.561620628926402,19.2811890245918,0.0,3.469503129102578,0.5463175202272943,1.3660202622726532,4.560999103953184,0.02733202195100582,1.8573628784965264,0.02733202195100582,1.0380391186208655,0.27329499120975886,0.19109818147952562,9.286031843804263,1.8573628784965264,0.3277821576246745,4.560999103953184,0.5463175202272943,0.0,2.70469451321466,0.0,0.7648086158879183,5.819328849102124,0.0,1.2566541151739723,0.027323422575223973,9.995157180787537,0.2457929528934078,0.6010215998193121,0.5190105144193536,0.3550129210920047,1.1475986582179036,0.0,Western Cape,671,14516,88,638,1471,5941,25.36720751494449,74.6327924850555,3.8598711458812702,83.5020708697653,3.670041417395306,0.5062126092959043,8.46180395766222,0.3966299678443607,0.02767050818025331,0.06698923265639907,1.2401980827767936,0.029354009863754988,0.06950565121479664,0.09359461683299763,0.7522775225775461,-0.2966299678443607,0.007329491819746695,-0.03698923265639907,-0.4601980827767935,-0.004354009863754987,0.010494348785203361,-0.038594616832997634,-0.0154972640581571,0.04487179487179487
